ts,id.orig_h,id.orig_p,id.resp_p,proto,conn_state,label,detailed-label
1533054257.471866,192.168.100.113,123,123,udp,SF,Benign,-
1533054316.411813,192.168.100.113,34504,50,tcp,S0,Malicious,C&C
1533054267.471657,192.168.100.113,123,123,udp,SF,Benign,-
1533054329.472379,192.168.100.113,43688,50,tcp,S0,Malicious,C&C
1533054336.651775,192.168.100.113,43688,50,tcp,S0,Malicious,C&C
1533054345.211664,192.168.100.113,43688,50,tcp,S0,Malicious,C&C
1533054301.471811,192.168.100.113,123,123,udp,SF,Benign,-
1533054361.851689,192.168.100.113,43688,50,tcp,S0,Malicious,C&C
1533054364.502931,192.168.100.113,34508,50,tcp,S0,Malicious,C&C
1533054371.691827,192.168.100.113,34508,50,tcp,S0,Malicious,C&C
1533054379.771726,192.168.100.113,34508,50,tcp,S0,Malicious,C&C
1533054331.471723,192.168.100.113,123,123,udp,SF,Benign,-
1533054396.41176,192.168.100.113,34508,50,tcp,S0,Malicious,C&C
1533054409.508057,192.168.100.113,43692,50,tcp,S0,Malicious,C&C
1533054416.731685,192.168.100.113,43692,50,tcp,S0,Malicious,C&C
1533054425.211863,192.168.100.113,43692,50,tcp,S0,Malicious,C&C
1533054441.851634,192.168.100.113,43692,50,tcp,S0,Malicious,C&C
1532510451.648888,192.168.100.111,40008,123,udp,SF,Benign,-
1532511003.118878,192.168.100.102,57849,22,tcp,OTH,Benign,-
1532511739.837566,192.168.100.102,59670,22,tcp,S0,Benign,-
1532512077.774888,192.168.100.102,59701,22,tcp,S0,Benign,-
1532512335.605565,192.168.100.111,36199,53,udp,S0,Benign,-
1532512340.6107,192.168.100.111,48089,53,udp,S0,Benign,-
1532512345.616108,192.168.100.111,49635,53,udp,SF,Benign,-
1532512345.998887,192.168.100.111,60894,53,udp,S0,Benign,-
1532512351.004042,192.168.100.111,51378,53,udp,SF,Benign,-
1532512351.006781,192.168.100.111,52410,53,udp,S0,Benign,-
1532512356.012192,192.168.100.111,56288,53,udp,SF,Benign,-
1532512345.644081,192.168.100.111,45385,123,udp,SF,Benign,-
1532512396.023158,192.168.100.111,44069,53,udp,SF,Benign,-
1532512396.024138,192.168.100.111,57020,53,udp,SF,Benign,-
1532508827.741325,192.168.100.102,57847,22,tcp,S1,Benign,-
1532512351.006776,192.168.100.111,29930,6881,udp,S0,Benign,-
1532512356.014925,192.168.100.111,29930,6881,udp,S0,Benign,-
1532512499.900481,192.168.100.111,50935,123,udp,S0,Benign,-
1532512606.650755,192.168.100.111,43033,53,udp,S0,Benign,-
1532512616.660965,192.168.100.111,45156,53,udp,S0,Benign,-
1532512626.672154,192.168.100.111,53846,53,udp,SF,Benign,-
1532512626.705878,192.168.100.111,34101,53,udp,S0,Benign,-
1532512596.400184,192.168.100.111,50935,123,udp,S0,Benign,-
1532512631.67776,192.168.100.111,56352,123,udp,S0,Benign,-
1532512641.900335,192.168.100.111,52475,123,udp,S0,Benign,-
1532512652.150156,192.168.100.111,55014,123,udp,S0,Benign,-
1532512662.400731,192.168.100.111,59505,123,udp,S0,Benign,-
1532512287.373284,192.168.100.102,57849,22,tcp,OTH,Benign,-
1532512996.028877,192.168.100.111,36652,53,udp,S0,Benign,-
1532513001.034002,192.168.100.111,44318,53,udp,SF,Benign,-
1532513001.036736,192.168.100.111,49209,53,udp,SF,Benign,-
1532513001.036486,192.168.100.111,29930,6881,udp,S0,Benign,-
1532513001.037986,192.168.100.111,29930,6881,udp,S0,Benign,-
1532513597.028473,192.168.100.111,36955,53,udp,SF,Benign,-
1532513597.031461,192.168.100.111,54362,53,udp,S0,Benign,-
1532513602.0366,192.168.100.111,54583,53,udp,SF,Benign,-
1532513597.031211,192.168.100.111,29930,6881,udp,S0,Benign,-
1532513602.039095,192.168.100.111,29930,6881,udp,S0,Benign,-
1532514198.03022,192.168.100.111,42553,53,udp,S0,Benign,-
1532514203.035368,192.168.100.111,44483,53,udp,S0,Benign,-
1532514208.04051,192.168.100.111,54559,53,udp,SF,Benign,-
1532514208.043492,192.168.100.111,42576,53,udp,SF,Benign,-
1532514208.043244,192.168.100.111,29930,6881,udp,S0,Benign,-
1532514208.046241,192.168.100.111,29930,6881,udp,S0,Benign,-
1532514720.894534,192.168.100.111,38718,53,udp,S0,Benign,-
1532514730.900123,192.168.100.111,58086,53,udp,S0,Benign,-
1532514740.911183,192.168.100.111,58223,53,udp,S0,Benign,-
1532514750.921756,192.168.100.111,57210,53,udp,S0,Benign,-
1532514765.972214,192.168.100.111,57735,53,udp,S0,Benign,-
1532514760.932834,192.168.100.111,41690,53,udp,SF,Benign,-
1532514798.025294,192.168.100.111,39680,53,udp,SF,Benign,-
1532514798.028028,192.168.100.111,49887,53,udp,S0,Benign,-
1532514803.033453,192.168.100.111,41077,53,udp,SF,Benign,-
1532514770.943147,192.168.100.111,46828,123,udp,SF,Benign,-
1532514798.028024,192.168.100.111,29930,6881,udp,S0,Benign,-
1532514803.035682,192.168.100.111,29930,6881,udp,S0,Benign,-
1532515399.033392,192.168.100.111,36357,53,udp,S0,Benign,-
1532515404.038539,192.168.100.111,57387,53,udp,SF,Benign,-
1532515404.041279,192.168.100.111,33715,53,udp,S0,Benign,-
1532515409.046429,192.168.100.111,34632,53,udp,S0,Benign,-
1532515414.051579,192.168.100.111,49034,53,udp,S0,Benign,-
1532515419.056726,192.168.100.111,46005,53,udp,SF,Benign,-
1532515404.041029,192.168.100.111,29930,6881,udp,S0,Benign,-
1532515419.059472,192.168.100.111,29930,6881,udp,S0,Benign,-
1532515999.020291,192.168.100.111,38413,53,udp,S0,Benign,-
1532516004.025429,192.168.100.111,54010,53,udp,S0,Benign,-
1532516009.030576,192.168.100.111,48057,53,udp,SF,Benign,-
1532516015.364715,192.168.100.111,49813,53,udp,SF,Benign,-
1532516015.367707,192.168.100.111,60872,53,udp,SF,Benign,-
1532516009.065552,192.168.100.111,34314,123,udp,S0,Benign,-
1532516015.367458,192.168.100.111,29930,6881,udp,S0,Benign,-
1532516015.370705,192.168.100.111,29930,6881,udp,S0,Benign,-
1532516599.026688,192.168.100.111,34490,53,udp,S0,Benign,-
1532516604.031839,192.168.100.111,43643,53,udp,SF,Benign,-
1532516604.034568,192.168.100.111,53119,53,udp,SF,Benign,-
1532516604.034319,192.168.100.111,29930,6881,udp,S0,Benign,-
1532516604.035318,192.168.100.111,29930,6881,udp,S0,Benign,-
1532516819.144989,192.168.100.111,54249,123,udp,S0,Benign,-
1532516915.645762,192.168.100.111,54249,123,udp,SF,Benign,-
1532517200.023538,192.168.100.111,38277,53,udp,SF,Benign,-
1532517200.070741,192.168.100.111,41772,53,udp,S0,Benign,-
1532517205.075907,192.168.100.111,47241,53,udp,SF,Benign,-
1532517205.079405,192.168.100.111,49650,53,udp,S0,Benign,-
1532517210.084813,192.168.100.111,45881,53,udp,S0,Benign,-
1532517215.089742,192.168.100.111,46616,53,udp,S0,Benign,-
1532517220.094897,192.168.100.111,34528,53,udp,SF,Benign,-
1532517200.042507,192.168.100.111,51140,123,udp,SF,Benign,-
1532517205.0794,192.168.100.111,29930,6881,udp,S0,Benign,-
1532517220.097634,192.168.100.111,29930,6881,udp,S0,Benign,-
1532517800.033622,192.168.100.111,52319,53,udp,SF,Benign,-
1532517800.036363,192.168.100.111,48894,53,udp,S0,Benign,-
1532517805.041528,192.168.100.111,49171,53,udp,S0,Benign,-
1532517810.046679,192.168.100.111,32843,53,udp,S0,Benign,-
1532517815.051821,192.168.100.111,40701,53,udp,S0,Benign,-
1532517820.056993,192.168.100.111,47848,53,udp,SF,Benign,-
1532517800.036113,192.168.100.111,29930,6881,udp,S0,Benign,-
1532517820.060221,192.168.100.111,29930,6881,udp,S0,Benign,-
1532518400.03607,192.168.100.111,44012,53,udp,S0,Benign,-
1532518405.041226,192.168.100.111,33831,53,udp,SF,Benign,-
1532518405.043963,192.168.100.111,36138,53,udp,S0,Benign,-
1532518410.049124,192.168.100.111,37796,53,udp,SF,Benign,-
1532518405.043713,192.168.100.111,29930,6881,udp,S0,Benign,-
1532518410.051612,192.168.100.111,29930,6881,udp,S0,Benign,-
1532519000.031791,192.168.100.111,35886,53,udp,SF,Benign,-
1532519000.034292,192.168.100.111,46177,53,udp,SF,Benign,-
1532518963.897888,192.168.100.111,54132,123,udp,S0,Benign,-
1532519000.034288,192.168.100.111,29930,6881,udp,S0,Benign,-
1532519000.035287,192.168.100.111,29930,6881,udp,S0,Benign,-
1532519060.397901,192.168.100.111,54132,123,udp,S0,Benign,-
1532519070.64857,192.168.100.111,52741,123,udp,SF,Benign,-
1532519600.020169,192.168.100.111,47399,53,udp,S0,Benign,-
1532519605.02531,192.168.100.111,46486,53,udp,S0,Benign,-
1532519610.030463,192.168.100.111,38695,53,udp,SF,Benign,-
1532519610.033442,192.168.100.111,55327,53,udp,SF,Benign,-
1532519610.033192,192.168.100.111,29930,6881,udp,S0,Benign,-
1532519610.03644,192.168.100.111,29930,6881,udp,S0,Benign,-
1532520200.036265,192.168.100.111,49981,53,udp,SF,Benign,-
1532520200.039006,192.168.100.111,53116,53,udp,S0,Benign,-
1532520205.04415,192.168.100.111,51726,53,udp,SF,Benign,-
1532520200.039001,192.168.100.111,29930,6881,udp,S0,Benign,-
1532520205.046646,192.168.100.111,29930,6881,udp,S0,Benign,-
1532520801.033731,192.168.100.111,50317,53,udp,SF,Benign,-
1532520807.687945,192.168.100.111,53130,53,udp,SF,Benign,-
1532520807.690695,192.168.100.111,42872,53,udp,SF,Benign,-
1532520801.071697,192.168.100.111,53586,123,udp,S0,Benign,-
1532520807.690691,192.168.100.111,29930,6881,udp,S0,Benign,-
1532520807.693195,192.168.100.111,29930,6881,udp,S0,Benign,-
1532521118.898435,192.168.100.111,57095,123,udp,SF,Benign,-
1532521401.029797,192.168.100.111,39798,53,udp,S0,Benign,-
1532521406.034701,192.168.100.111,51539,53,udp,SF,Benign,-
1532521406.037444,192.168.100.111,53230,53,udp,SF,Benign,-
1532521406.037439,192.168.100.111,29930,6881,udp,S0,Benign,-
1532521406.038938,192.168.100.111,29930,6881,udp,S0,Benign,-
1532522002.026857,192.168.100.111,47801,53,udp,SF,Benign,-
1532522008.330002,192.168.100.111,52954,53,udp,S0,Benign,-
1532522013.335155,192.168.100.111,42039,53,udp,S0,Benign,-
1532522018.340306,192.168.100.111,60369,53,udp,S0,Benign,-
1532522023.34547,192.168.100.111,35501,53,udp,SF,Benign,-
1532522023.3482,192.168.100.111,43009,53,udp,S0,Benign,-
1532522028.353368,192.168.100.111,47279,53,udp,S0,Benign,-
1532522033.358508,192.168.100.111,58018,53,udp,S0,Benign,-
1532522038.363657,192.168.100.111,54884,53,udp,S0,Benign,-
1532522043.368806,192.168.100.111,44903,53,udp,S0,Benign,-
1532522002.060069,192.168.100.111,45659,123,udp,S0,Benign,-
1532522023.347951,192.168.100.111,29930,6881,udp,S0,Benign,-
1532522602.030533,192.168.100.111,47591,53,udp,S0,Benign,-
1532522607.03569,192.168.100.111,48331,53,udp,SF,Benign,-
1532522607.03893,192.168.100.111,46457,53,udp,SF,Benign,-
1532522607.03868,192.168.100.111,29930,6881,udp,S0,Benign,-
1532522607.041427,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523203.027977,192.168.100.111,36156,53,udp,SF,Benign,-
1532523209.609206,192.168.100.111,38969,53,udp,SF,Benign,-
1532523209.611957,192.168.100.111,37588,53,udp,S0,Benign,-
1532523214.617093,192.168.100.111,33023,53,udp,SF,Benign,-
1532523203.063696,192.168.100.111,33241,123,udp,S0,Benign,-
1532523209.611953,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523214.61959,192.168.100.111,29930,6881,udp,SF,Benign,-
1532523215.062588,192.168.100.111,29930,36635,udp,S0,Benign,-
1532523199.399043,192.168.100.111,60669,123,udp,SF,Benign,-
1532523234.027998,192.168.100.111,29930,1248,udp,S0,Benign,-
1532523234.028245,192.168.100.111,29930,16274,udp,SF,Benign,-
1532523255.357303,192.168.100.111,29930,43611,udp,S0,Benign,-
1532523255.357553,192.168.100.111,29930,50321,udp,S0,Benign,-
1532523255.357556,192.168.100.111,29930,1026,udp,S0,Benign,-
1532523255.357558,192.168.100.111,29930,41000,udp,S0,Benign,-
1532523255.35756,192.168.100.111,29930,6000,udp,S0,Benign,-
1532523255.413281,192.168.100.111,29930,54853,udp,S0,Benign,-
1532523215.062592,192.168.100.111,29930,22456,udp,SF,Benign,-
1532523312.156361,192.168.100.111,29930,36635,udp,SF,Benign,-
1532523275.021819,192.168.100.111,29930,49165,udp,S0,Benign,-
1532523275.021821,192.168.100.111,29930,36513,udp,S0,Benign,-
1532523323.211534,192.168.100.111,29930,1248,udp,S0,Benign,-
1532523323.211537,192.168.100.111,29930,50321,udp,S0,Benign,-
1532523323.211539,192.168.100.111,29930,1026,udp,S0,Benign,-
1532523323.211782,192.168.100.111,29930,41000,udp,S0,Benign,-
1532523323.211784,192.168.100.111,29930,6000,udp,S0,Benign,-
1532523323.212027,192.168.100.111,29930,62236,udp,S0,Benign,-
1532523255.413025,192.168.100.111,29930,43472,udp,S0,Benign,-
1532523255.413277,192.168.100.111,29930,16001,udp,SF,Benign,-
1532523255.413271,192.168.100.111,29930,39671,udp,SF,Benign,-
1532523323.21153,192.168.100.111,29930,43611,udp,S0,Benign,-
1532523255.413279,192.168.100.111,29930,11609,udp,SF,Benign,-
1532523370.182945,192.168.100.111,29930,10269,udp,SF,Benign,-
1532523255.413275,192.168.100.111,29930,42594,udp,SF,Benign,-
1532523275.021815,192.168.100.111,29930,63621,udp,SF,Benign,-
1532523234.028002,192.168.100.111,29930,6881,udp,SF,Benign,-
1532523370.183194,192.168.100.111,29930,60642,udp,SF,Benign,-
1532523453.021149,192.168.100.111,29930,12911,udp,SF,Benign,-
1532523453.021158,192.168.100.111,29930,14645,udp,S0,Benign,-
1532523453.021161,192.168.100.111,29930,1248,udp,S0,Benign,-
1532523453.149564,192.168.100.111,29930,50321,udp,S0,Benign,-
1532523453.149568,192.168.100.111,29930,1026,udp,S0,Benign,-
1532523453.149816,192.168.100.111,29930,6000,udp,S0,Benign,-
1532523453.149818,192.168.100.111,29930,56969,udp,S0,Benign,-
1532523477.022213,192.168.100.111,29930,28240,udp,S0,Benign,-
1532523453.149812,192.168.100.111,29930,25335,udp,SF,Benign,-
1532523477.068662,192.168.100.111,29930,49160,udp,S0,Benign,-
1532523453.149571,192.168.100.111,29930,49820,udp,SF,Benign,-
1532523484.032184,192.168.100.111,29930,6881,udp,SF,Benign,-
1532523496.033335,192.168.100.111,29930,28159,udp,SF,Benign,-
1532523496.033341,192.168.100.111,29930,55995,udp,SF,Benign,-
1532523496.033343,192.168.100.111,29930,51413,udp,SF,Benign,-
1532523477.119627,192.168.100.111,29930,26236,udp,S0,Benign,-
1532523496.065813,192.168.100.111,29930,51413,udp,S0,Benign,-
1532523496.357642,192.168.100.111,29930,8999,udp,S0,Benign,-
1532523490.02501,192.168.100.111,29930,10269,udp,SF,Benign,-
1532523506.29397,192.168.100.111,29930,50600,udp,SF,Benign,-
1532523339.023015,192.168.100.111,29930,51029,udp,S0,Benign,-
1532523520.029386,192.168.100.111,29930,19906,udp,S0,Benign,-
1532523520.029393,192.168.100.111,29930,57228,udp,SF,Benign,-
1532523520.029629,192.168.100.111,29930,26367,udp,S0,Benign,-
1532523477.068654,192.168.100.111,29930,39655,udp,S0,Benign,-
1532523477.068659,192.168.100.111,29930,34707,udp,S0,Benign,-
1532523477.06866,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523520.087599,192.168.100.111,29930,46952,udp,S0,Benign,-
1532523529.02975,192.168.100.111,29930,60642,udp,SF,Benign,-
1532523538.022616,192.168.100.111,29930,21064,udp,S0,Benign,-
1532523538.022621,192.168.100.111,29930,8621,udp,S0,Benign,-
1532523538.022623,192.168.100.111,29930,35786,udp,S0,Benign,-
1532523582.025255,192.168.100.111,29930,51029,udp,S0,Benign,-
1532523529.084961,192.168.100.111,29930,23229,udp,SF,Benign,-
1532523529.085214,192.168.100.111,29930,32512,udp,SF,Benign,-
1532523605.061847,192.168.100.111,29930,47659,udp,S0,Benign,-
1532523506.293975,192.168.100.111,29930,34792,udp,SF,Benign,-
1532523594.032651,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523594.03289,192.168.100.111,29930,8621,udp,S0,Benign,-
1532523594.032645,192.168.100.111,29930,32136,udp,SF,Benign,-
1532523636.134863,192.168.100.111,29930,17428,udp,S0,Benign,-
1532523636.134867,192.168.100.111,29930,20484,udp,S0,Benign,-
1532523605.062099,192.168.100.111,29930,51413,udp,SF,Benign,-
1532523666.025312,192.168.100.111,29930,50600,udp,SF,Benign,-
1532523605.062101,192.168.100.111,29930,39501,udp,S0,Benign,-
1532523605.062096,192.168.100.111,29930,51596,udp,SF,Benign,-
1532523673.034064,192.168.100.111,29930,60642,udp,S0,Benign,-
1532523679.022396,192.168.100.111,29930,22456,udp,S0,Benign,-
1532523647.035647,192.168.100.111,29930,23229,udp,SF,Benign,-
1532523684.228669,192.168.100.111,29930,47659,udp,SF,Benign,-
1532523656.03826,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523656.038266,192.168.100.111,29930,32004,udp,S0,Benign,-
1532523656.038504,192.168.100.111,29930,52035,udp,S0,Benign,-
1532523699.035479,192.168.100.111,29930,10269,udp,SF,Benign,-
1532523728.019936,192.168.100.111,29930,32512,udp,S0,Benign,-
1532523735.032934,192.168.100.111,29930,34792,udp,SF,Benign,-
1532523737.0203,192.168.100.111,29930,57228,udp,S0,Benign,-
1532523722.340425,192.168.100.111,29930,41521,udp,SF,Benign,-
1532523718.02914,192.168.100.111,29930,33906,udp,S0,Benign,-
1532523718.029384,192.168.100.111,29930,17428,udp,S0,Benign,-
1532523718.029388,192.168.100.111,29930,32627,udp,S0,Benign,-
1532523804.019847,192.168.100.111,42739,53,udp,SF,Benign,-
1532523810.568362,192.168.100.111,35785,53,udp,SF,Benign,-
1532523810.571091,192.168.100.111,52352,53,udp,SF,Benign,-
1532523766.307341,192.168.100.111,29930,21182,udp,SF,Benign,-
1532523722.340429,192.168.100.111,29930,46848,udp,SF,Benign,-
1532523773.033004,192.168.100.111,29930,54309,udp,S0,Benign,-
1532523795.398996,192.168.100.111,29930,6889,udp,S0,Benign,-
1532523798.031265,192.168.100.111,29930,23229,udp,S0,Benign,-
1532523804.022328,192.168.100.111,40085,123,udp,S0,Benign,-
1532523810.570843,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523810.57234,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523820.037449,192.168.100.111,29930,47659,udp,SF,Benign,-
1532523835.033889,192.168.100.111,29930,17428,udp,S0,Benign,-
1532523835.033897,192.168.100.111,29930,50600,udp,S0,Benign,-
1532523840.037546,192.168.100.111,29930,21182,udp,SF,Benign,-
1532523852.027706,192.168.100.111,29930,6889,udp,SF,Benign,-
1532523795.398749,192.168.100.111,29930,18953,udp,S0,Benign,-
1532523773.033254,192.168.100.111,29930,20484,udp,SF,Benign,-
1532523815.034046,192.168.100.111,29930,32136,udp,S0,Benign,-
1532523873.020995,192.168.100.111,29930,49820,udp,SF,Benign,-
1532523873.021006,192.168.100.111,29930,25335,udp,SF,Benign,-
1532523873.021009,192.168.100.111,29930,12911,udp,S0,Benign,-
1532523873.021226,192.168.100.111,29930,1539,udp,S0,Benign,-
1532523790.308903,192.168.100.111,29930,37379,udp,SF,Benign,-
1532523790.308899,192.168.100.111,29930,61863,udp,S0,Benign,-
1532523890.023287,192.168.100.111,29930,47659,udp,S0,Benign,-
1532523905.062952,192.168.100.111,29930,13469,udp,SF,Benign,-
1532523889.038592,192.168.100.111,29930,55995,udp,S0,Benign,-
1532523889.038361,192.168.100.111,29930,28159,udp,SF,Benign,-
1532523873.067451,192.168.100.111,29930,39655,udp,S0,Benign,-
1532523873.121168,192.168.100.111,29930,59464,udp,S0,Benign,-
1532523889.038596,192.168.100.111,29930,51413,udp,SF,Benign,-
1532523906.065131,192.168.100.111,29930,55918,udp,S0,Benign,-
1532523908.034276,192.168.100.111,29930,39403,udp,S0,Benign,-
1532523908.205425,191.103.254.250,3,3,icmp,OTH,Benign,-
1532523905.033739,192.168.100.111,29930,51413,udp,SF,Benign,-
1532523922.021049,192.168.100.111,29930,57228,udp,SF,Benign,-
1532523922.021282,192.168.100.111,29930,12829,udp,SF,Benign,-
1532523922.021287,192.168.100.111,29930,46952,udp,S0,Benign,-
1532523873.067455,192.168.100.111,29930,34707,udp,S0,Benign,-
1532523873.067457,192.168.100.111,29930,6881,udp,S0,Benign,-
1532523922.080746,192.168.100.111,29930,15975,udp,S0,Benign,-
1532523922.123722,192.168.100.111,29930,13883,udp,S0,Benign,-
1532523920.031434,192.168.100.111,29930,2812,udp,S0,Benign,-
1532523920.319502,223.25.97.62,3,3,icmp,OTH,Benign,-
1532523932.030839,192.168.100.111,29930,20916,udp,S0,Benign,-
1532523932.200727,103.195.25.38,3,3,icmp,OTH,Benign,-
1532523937.034731,192.168.100.111,29930,50185,udp,S0,Benign,-
1532523945.033177,192.168.100.111,29930,21182,udp,SF,Benign,-
1532523945.076132,192.168.100.111,29930,51413,udp,S0,Benign,-
1532523944.028235,192.168.100.111,29930,65490,udp,S0,Benign,-
1532523956.028395,192.168.100.111,29930,26740,udp,S0,Benign,-
1532523956.203538,41.79.95.117,3,3,icmp,OTH,Benign,-
1532523968.024797,192.168.100.111,29930,26096,udp,S0,Benign,-
1532523975.038061,192.168.100.111,29930,37379,udp,SF,Benign,-
1532523980.01921,192.168.100.111,29930,3491,udp,S0,Benign,-
1532523980.043694,185.28.249.2,3,3,icmp,OTH,Benign,-
1532523938.019674,192.168.100.111,29930,20251,udp,SF,Benign,-
1532523938.019685,192.168.100.111,29930,14091,udp,S0,Benign,-
1532523938.019687,192.168.100.111,29930,21064,udp,S0,Benign,-
1532523992.036614,192.168.100.111,29930,881,udp,S0,Benign,-
1532523997.020269,192.168.100.111,29930,50600,udp,S0,Benign,-
1532524004.228658,197.245.182.196,3,3,icmp,OTH,Benign,-
1532524004.033777,192.168.100.111,29930,16446,udp,S0,Benign,-
1532523960.02761,192.168.100.111,29930,51596,udp,SF,Benign,-
1532523945.076381,192.168.100.111,29930,2303,udp,S0,Benign,-
1532523945.076136,192.168.100.111,29930,28612,udp,SF,Benign,-
1532524016.284784,177.53.223.198,3,3,icmp,OTH,Benign,-
1532524016.032435,192.168.100.111,29930,21723,udp,S0,Benign,-
1532524024.030622,192.168.100.111,29930,42594,udp,S0,Benign,-
1532524007.02807,192.168.100.111,29930,8621,udp,S0,Benign,-
1532524007.02808,192.168.100.111,29930,1453,udp,S0,Benign,-
1532524007.028078,192.168.100.111,29930,35786,udp,SF,Benign,-
1532524026.066958,192.168.100.111,29930,1792,udp,S0,Benign,-
1532524029.02129,192.168.100.111,29930,25335,udp,SF,Benign,-
1532524029.062751,192.168.100.111,29930,51413,udp,SF,Benign,-
1532524029.062754,192.168.100.111,29930,54622,udp,S0,Benign,-
1532524029.063,192.168.100.111,29930,10701,udp,S0,Benign,-
1532524028.036346,192.168.100.111,29930,5742,udp,S0,Benign,-
1532524028.271451,179.189.47.100,3,3,icmp,OTH,Benign,-
1532524036.020789,192.168.100.111,29930,32512,udp,SF,Benign,-
1532524040.026507,192.168.100.111,29930,43077,udp,S0,Benign,-
1532524040.482991,191.254.249.105,3,3,icmp,OTH,Benign,-
1532524036.153459,192.168.100.111,29930,10170,udp,SF,Benign,-
1532524053.122788,192.168.100.111,29930,32946,udp,S0,Benign,-
1532524052.023919,192.168.100.111,29930,49690,udp,S0,Benign,-
1532524052.10387,46.200.75.210,3,3,icmp,OTH,Benign,-
1532524064.033826,192.168.100.111,29930,26058,udp,S0,Benign,-
1532524064.211718,103.251.223.14,3,3,icmp,OTH,Benign,-
1532524077.030663,192.168.100.111,29930,23229,udp,S0,Benign,-
1532524076.02599,192.168.100.111,29930,63202,udp,S0,Benign,-
1532524026.066707,192.168.100.111,29930,50321,udp,S0,Benign,-
1532524066.022696,192.168.100.111,29930,12829,udp,SF,Benign,-
1532524042.036123,192.168.100.111,29930,33906,udp,S0,Benign,-
1532524042.036355,192.168.100.111,29930,58170,udp,S0,Benign,-
1532524083.038236,192.168.100.111,29930,47659,udp,S0,Benign,-
1532524088.312981,179.222.19.236,3,3,icmp,OTH,Benign,-
1532524088.020657,192.168.100.111,29930,16221,udp,S0,Benign,-
1532524053.122794,192.168.100.111,29930,64215,udp,SF,Benign,-
1532524100.021064,192.168.100.111,29930,14907,udp,S0,Benign,-
1532524104.020528,192.168.100.111,29930,8621,udp,S0,Benign,-
1532524099.022129,192.168.100.111,29930,21182,udp,SF,Benign,-
1532524124.01864,192.168.100.111,29930,13469,udp,SF,Benign,-
1532524137.031721,192.168.100.111,29930,10170,udp,SF,Benign,-
1532524104.020284,192.168.100.111,29930,14052,udp,S0,Benign,-
1532524104.020289,192.168.100.111,29930,1024,udp,S0,Benign,-
1532524126.019245,192.168.100.111,29930,1792,udp,S0,Benign,-
1532524124.460135,192.168.100.111,29930,25316,udp,SF,Benign,-
1532524124.460133,192.168.100.111,29930,57436,udp,SF,Benign,-
1532524053.122792,192.168.100.111,29930,39202,udp,SF,Benign,-
1532524124.460129,192.168.100.111,29930,6881,udp,SF,Benign,-
1532524169.341302,192.168.100.111,29930,23954,udp,S0,Benign,-
1532524184.030683,192.168.100.111,29930,51413,udp,SF,Benign,-
1532524219.022988,192.168.100.111,29930,6881,udp,SF,Benign,-
1532524219.188384,192.168.100.111,29930,54622,udp,S0,Benign,-
1532524219.188389,192.168.100.111,29930,19666,udp,S0,Benign,-
1532524219.188391,192.168.100.111,29930,16274,udp,S0,Benign,-
1532524219.188635,192.168.100.111,29930,10701,udp,S0,Benign,-
1532524242.035881,192.168.100.111,29930,25316,udp,SF,Benign,-
1532524251.019748,192.168.100.111,29930,13469,udp,SF,Benign,-
1532524260.029371,192.168.100.111,29930,21182,udp,S0,Benign,-
1532524282.032573,192.168.100.111,29930,51413,udp,SF,Benign,-
1532524291.030434,192.168.100.111,29930,64215,udp,S0,Benign,-
1532524302.021933,192.168.100.111,29930,10170,udp,SF,Benign,-
1532524242.379164,192.168.100.111,29930,23954,udp,S0,Benign,-
1532524338.0264,192.168.100.111,29930,10269,udp,SF,Benign,-
1532524338.313726,192.168.100.111,29930,32000,udp,SF,Benign,-
1532524338.31373,192.168.100.111,29930,45587,udp,S0,Benign,-
1532524338.313974,192.168.100.111,29930,21630,udp,S0,Benign,-
1532524338.313978,192.168.100.111,29930,59592,udp,S0,Benign,-
1532524404.025026,192.168.100.111,60911,53,udp,SF,Benign,-
1532524404.027762,192.168.100.111,52751,53,udp,S0,Benign,-
1532524358.022507,192.168.100.111,29930,39202,udp,SF,Benign,-
1532524315.038275,192.168.100.111,29930,52604,udp,SF,Benign,-
1532524409.032912,192.168.100.111,40637,53,udp,S0,Benign,-
1532524414.038072,192.168.100.111,59434,53,udp,SF,Benign,-
1532524414.061292,192.168.100.111,49136,53,udp,S0,Benign,-
1532524367.024364,192.168.100.111,29930,45742,udp,S0,Benign,-
1532524419.066457,192.168.100.111,55029,53,udp,S0,Benign,-
1532524424.071589,192.168.100.111,42668,53,udp,S0,Benign,-
1532524429.076737,192.168.100.111,54657,53,udp,SF,Benign,-
1532524330.028698,192.168.100.111,29930,15009,udp,SF,Benign,-
1532524387.084922,192.168.100.111,29930,6881,udp,S0,Benign,-
1532524404.027512,192.168.100.111,29930,6881,udp,S0,Benign,-
1532524414.040555,192.168.100.111,29930,6881,udp,S0,Benign,-
1532524414.060544,192.168.100.111,29930,7077,udp,S0,Benign,-
1532524429.131452,192.168.100.111,49488,123,udp,S0,Benign,-
1532524414.061047,192.168.100.111,29930,39403,udp,S0,Benign,-
